job_id,job_url,job_title,posted_date,employer_name,employer_link,location,region,salary,hours,employment_type,source,lmia,email,live_email_recovery
42069705,https://www.jobbank.gc.ca/jobsearch/jobposting/42069705,automotive body painter,2024-10-03,Delsol Auto Collision Ltd.,,North York,ON,24,42.5 hours per week,Permanent employmentFull time,Job Bank#3105468,FALSE,info@delsolauto.ca,
42118194,https://www.jobbank.gc.ca/jobsearch/jobposting/42118194,goldsmith,2024-10-09,New Ranganas Jewellery,,Scarborough,ON,28.5,37.5 hours per week,Permanent employmentFull time,Job Bank#3111941,FALSE,kprranga@hotmail.com,kp*****@hotmail.com
42061963,https://www.jobbank.gc.ca/jobsearch/jobposting/42061963,cook,2024-10-02,Subway,,Fenelon Falls,ON,18,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3103927,FALSE,subwayfenelon@yahoo.com,
42097945,https://www.jobbank.gc.ca/jobsearch/jobposting/42097945,live-in caregiver - persons with disabilities,2024-10-07,oluwatoyin o,,Ottawa,ON,17.2,30 to 40 hours per week,Term or contractFull time,Job Bank#3098704,FALSE,toyin_real@yahoo.com,
42075938,https://www.jobbank.gc.ca/jobsearch/jobposting/42075938,"director of development - goods production, utilities, transportation and construction",2024-10-04,2602586 ONTARIO INC.,,North York,ON,53,40 hours per week,Permanent employmentFull time,Job Bank#3106063,FALSE,leilaz1019@yahoo.com,
42100924,https://www.jobbank.gc.ca/jobsearch/jobposting/42100924,building services worker,2024-10-07,Letra Investments inc.,,North York,ON,29.5,35 to 44 hours per week,Permanent employmentFull time,Job Bank#2936292,FALSE,alzira.faria.lima@gmail.com,
42099183,https://www.jobbank.gc.ca/jobsearch/jobposting/42099183,manufacturing engineer,2024-10-07,S&T Automation Controls Ltd,,Kitchener,ON,"70,000",32.5 hours per week,Permanent employmentFull time,Job Bank#3107688,FALSE,jobs.sandcontrols@gmail.com,
42086273,https://www.jobbank.gc.ca/jobsearch/jobposting/42086273,application support analyst,2024-10-05,Techy Logs Software Inc,https://techylogs.com/,Scarborough,ON,30,30 hours per week,Permanent employmentFull time,Job Bank#3107596,FALSE,hr@techylogs.com,
42079083,https://www.jobbank.gc.ca/jobsearch/jobposting/42079083,business development officer,2024-10-04,Wholehealth Pharmacy Partners,http://www.wholehealthpharmacy.ca,Markham,ON,"50,000",40 hours per week,Permanent employmentFull time,Job Bank#3105265,FALSE,Not found,
42133635,https://www.jobbank.gc.ca/jobsearch/jobposting/42133635,form carpenter,2024-10-10,Sibwest Inc.,https://sibwest.ca/,Mississauga,ON,30,40 hours per week,Permanent employmentFull time,Job Bank#3114568,FALSE,hr@sibwest.ca,
42118197,https://www.jobbank.gc.ca/jobsearch/jobposting/42118197,software development programmer,2024-10-09,Jarvis Consulting Group,https://jrvs.ca,Toronto,ON,33,37.5 hours per week,Permanent employmentFull time,Job Bank#3111945,FALSE,jobs.jarvistechnologiesgroup@emailsonweb.net,
42061928,https://www.jobbank.gc.ca/jobsearch/jobposting/42061928,administrative assistant,2024-10-02,HUMPHREYS FAMILY TREE INC,,York,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3103899,FALSE,jobs@emecorp.ca,
42075949,https://www.jobbank.gc.ca/jobsearch/jobposting/42075949,cake decorator,2024-10-04,Dairy Queen,,Thunder Bay,ON,18.5,40 hours per week,Permanent employmentFull time,Job Bank#3106074,FALSE,dqthunderbay89@gmail.com,
42086261,https://www.jobbank.gc.ca/jobsearch/jobposting/42086261,sports program supervisor,2024-10-05,YOUNG PARK MARTIAL ARTS,http://youngpark.ca,Hamilton,ON,31,30 hours per week,Permanent employmentFull time,Job Bank#3107580,FALSE,youngpark200801@gmail.com,
42118425,https://www.jobbank.gc.ca/jobsearch/jobposting/42118425,welder,2024-10-09,HJ Burton Manufacturing,http://www.hjburton.com,Brampton,ON,30,30 to 36 hours per week,Permanent employmentFull time,Job Bank#3111959,FALSE,hjburtonjobs@gmail.com,
42069714,https://www.jobbank.gc.ca/jobsearch/jobposting/42069714,live-in caregiver - persons with disabilities,2024-10-03,"Joseph Louis, Bernedette Louis",,Scarborough,ON,17.2,35 hours per week,Term or contractFull time,Job Bank#3103962,FALSE,radhidesilva@legal-aq.com,
42133600,https://www.jobbank.gc.ca/jobsearch/jobposting/42133600,administrative assistant,2024-10-10,Gadget House,http://www.gadgethouse.ca,Etobicoke,ON,25,30 hours per week,Permanent employmentFull time,Job Bank#3113779,FALSE,jobs.gadgethouse@gmail.com,
42063009,https://www.jobbank.gc.ca/jobsearch/jobposting/42063009,network systems engineer,2024-10-03,Shabodi Corp.,,Mississauga,ON,45.25,32 hours per week,Permanent employmentFull time,Job Bank#3104538,FALSE,hrshabodi12@gmail.com,
42133626,https://www.jobbank.gc.ca/jobsearch/jobposting/42133626,retail store supervisor,2024-10-10,LUXIA KITCHEN INC.,,Mississauga,ON,28.9,35 hours per week,Permanent employmentFull time,Job Bank#3113780,FALSE,luxiakitchenincjobs@gmail.com,
42075966,https://www.jobbank.gc.ca/jobsearch/jobposting/42075966,construction estimator,2024-10-04,PINEOAK CONSTRUCTION INC.,,Woodbridge,ON,58,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3103238,FALSE,recruit.goldengate@gmail.com,
42133561,https://www.jobbank.gc.ca/jobsearch/jobposting/42133561,transport truck trailer mechanic,2024-10-10,R.N.G. Transport Inc.,,Caledon,ON,30.75,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3113747,FALSE,hr@rngtrans.com,
42098878,https://www.jobbank.gc.ca/jobsearch/jobposting/42098878,restaurant manager,2024-10-07,Tim Hortons,,Brampton,ON,28.5,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3107663,FALSE,erindaleinc.hiring@gmail.com,
42100934,https://www.jobbank.gc.ca/jobsearch/jobposting/42100934,tile installer,2024-10-07,Beri Construction Inc.,,Caledon,ON,35.1,35 hours per week,Permanent employmentFull time,Job Bank#3109554,FALSE,amar.shetra1595@gmail.com,
42140983,https://www.jobbank.gc.ca/jobsearch/jobposting/42140983,ethnic food cook,2024-10-11,SWEET MAHAL INC.,,Etobicoke,ON,18,40 hours per week,Permanent employmentFull time,Job Bank#3115434,FALSE,kang9191@hotmail.com,
42119761,https://www.jobbank.gc.ca/jobsearch/jobposting/42119761,college teacher,2024-10-09,Canadore College,http://www.canadorecollege.ca,North Bay,ON,"73,000",44 hours per week,Permanent employmentFull time,Job Bank#3110636,FALSE,Not found,
42061954,https://www.jobbank.gc.ca/jobsearch/jobposting/42061954,Web designer,2024-10-02,Vibrant Solutions Inc.,,Brampton,ON,34.75,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3103914,FALSE,vibrantsolutions.software@gmail.com,
42113920,https://www.jobbank.gc.ca/jobsearch/jobposting/42113920,"assistant manager, construction",2024-10-08,Colliers Project Leaders Inc,https://www.colliersprojectleaders.com/,Mississauga,ON,"60,000",40 hours per week,Permanent employmentFull time,Job Bank#3111019,FALSE,grace.adewumi@provits.ca,
42120060,https://www.jobbank.gc.ca/jobsearch/jobposting/42120060,food counter attendant,2024-10-09,Pizza Hut Paris,,Paris,ON,17.2,40 hours per week,Permanent employmentFull time,Job Bank#3111136,FALSE,marutiparis@gmail.com,
42133577,https://www.jobbank.gc.ca/jobsearch/jobposting/42133577,accounting bookkeeper,2024-10-10,New Age Granite And Marble Ltd.,http://www.newagegranite.com/,Concord,ON,28.4,35 hours per week,Permanent employmentFull time,Job Bank#3113754,FALSE,hr@newagegranite.com,
42119766,https://www.jobbank.gc.ca/jobsearch/jobposting/42119766,project administration officer,2024-10-09,Helios Technology Solutions,,Cambridge,ON,28.5,40 hours per week,Permanent employmentFull time,Job Bank#3110054,FALSE,projects@heliotech.ca,
42069708,https://www.jobbank.gc.ca/jobsearch/jobposting/42069708,"manager, information technology (IT) integration",2024-10-03,Square BPM Inc.,http://squarebpm.com,Scarborough,ON,63,35 hours per week,Permanent employmentFull time,Job Bank#3105470,FALSE,squarebpm.job@gmail.com,
42086282,https://www.jobbank.gc.ca/jobsearch/jobposting/42086282,"developer, software",2024-10-05,Nuage Digital Edge Inc.,https://nuagedigitaledge.com/,Etobicoke,ON,46.5,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3107602,FALSE,career@nuagedigitaledge.com,
42118869,https://www.jobbank.gc.ca/jobsearch/jobposting/42118869,kitchen helper,2024-10-09,Pelican Events and Catering,,Oshawa,ON,17.2,40 hours per week,Permanent employmentFull time,Job Bank#3111975,FALSE,hrpelicanevents@gmail.com,
42063011,https://www.jobbank.gc.ca/jobsearch/jobposting/42063011,baker,2024-10-03,Punjabi By Nature,,Brampton,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3104541,FALSE,punjabibynature12@gmail.com,
42133457,https://www.jobbank.gc.ca/jobsearch/jobposting/42133457,financial officer,2024-10-10,New Age Granite And Marble Ltd.,http://www.newagegranite.com/,Concord,ON,25,40 hours per week,Permanent employmentFull time,Job Bank#3113743,FALSE,hr@newagegranite.com,
42061175,https://www.jobbank.gc.ca/jobsearch/jobposting/42061175,"driver, truck",2024-10-02,ARJUN TRANS INC,,Bolton,ON,29,35 hours per week,Permanent employmentFull time,Job Bank#3103340,FALSE,jobsarjuntransport@gmail.com,
42079084,https://www.jobbank.gc.ca/jobsearch/jobposting/42079084,administrative assistant,2024-10-04,Titanic Transport Inc,,Brampton,ON,29,32 to 40 hours per week,Permanent employmentFull time,Job Bank#3105664,FALSE,hiringneeds250@gmail.com,
42075969,https://www.jobbank.gc.ca/jobsearch/jobposting/42075969,"supervisor, food services",2024-10-04,Real Fruit Bubble Tea INC.,http://realfruitbubbletea.com/,North York,ON,18,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3106081,FALSE,realfruitbubbleteaontario@gmail.com,
42110417,https://www.jobbank.gc.ca/jobsearch/jobposting/42110417,nanny,2024-10-08,Sepideh Karkhanechi,,North York,ON,19,40 hours per week,Permanent employmentFull time,Job Bank#3109694,FALSE,candiceweecare@gmail.com,
42118196,https://www.jobbank.gc.ca/jobsearch/jobposting/42118196,cleaner,2024-10-09,Jarvis Consulting Group,https://jrvs.ca,Toronto,", ON",18,30 to 44 hours per week,Permanent employmentFull time,Job Bank#3111944,FALSE,a.jobpostings@gmail.com,
42119769,https://www.jobbank.gc.ca/jobsearch/jobposting/42119769,millwright,2024-10-09,The Bucket Shop\Steeltec,http://www.thebucketshop.ca/,Timmins,ON,29,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3112000,FALSE,Not found,
42099125,https://www.jobbank.gc.ca/jobsearch/jobposting/42099125,"servicer, automotive maintenance equipment",2024-10-07,Riglube,,Mississauga,ON,21,35 hours per week,Permanent employmentFull time,Job Bank#3108832,FALSE,riglube.careers@gmail.com,
42075687,https://www.jobbank.gc.ca/jobsearch/jobposting/42075687,technical support engineer,2024-10-04,Valiantys Inc.,http://www.valiantys.com,Toronto,ON,41.35,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3053945,FALSE,boubacar.cisse@valiantys.com,
42069710,https://www.jobbank.gc.ca/jobsearch/jobposting/42069710,food service supervisor,2024-10-03,Subway Kanata,http://www.subway.com,Kanata,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3105473,FALSE,subwayjimmy@outlook.com,jy*****@gmail.com
42069717,https://www.jobbank.gc.ca/jobsearch/jobposting/42069717,restaurant manager,2024-10-03,East India Company Restaurant Ottawa West,http://www.eastindiaco.com,Nepean,ON,24.8,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3105485,FALSE,eastindiacojobs@outlook.com,of*****@legacyimm.com
42132135,https://www.jobbank.gc.ca/jobsearch/jobposting/42132135,key holder - retail store,2024-10-10,Elegant Apparel,,Sudbury,ON,20.5,40 hours per week,Permanent employmentFull time,Job Bank#3114277,FALSE,rafiqjohn1@gmail.com,
42086447,https://www.jobbank.gc.ca/jobsearch/jobposting/42086447,administrative assistant,2024-10-05,Car Buffs Auto Collision Inc.,,Mississauga,ON,28.5,30 to 35 hours per week,Permanent employmentFull time,Job Bank#3107645,FALSE,hrcarbuffsautocollision@gmail.com,
42133348,https://www.jobbank.gc.ca/jobsearch/jobposting/42133348,machinist,2024-10-10,FIX-IT TRUCK AND TRAILER REPAIR INC.,,Brampton,ON,37,35 hours per week,Permanent employmentFull time,Job Bank#3113732,FALSE,repairatfixit@gmail.com,
42085957,https://www.jobbank.gc.ca/jobsearch/jobposting/42085957,ethnic food cook,2024-10-05,Hakka Fresh,http://www.hakkafresh.ca,Burlington,ON,25,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3107573,FALSE,recruitment.hakkafresh@hotmail.com,in*****@arcticimmigration.com
42133342,https://www.jobbank.gc.ca/jobsearch/jobposting/42133342,dispatchers supervisor,2024-10-10,R.N.G. Transport Inc.,,Caledon,ON,26.15,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3113720,FALSE,hr@rngtrans.com,
42099132,https://www.jobbank.gc.ca/jobsearch/jobposting/42099132,System Integration Project Manager,2024-10-07,RCATSONE INCORPORATED,https://www.rcatsone.com/,Mississauga,ON,"108,000",40 hours per week,Permanent employmentFull time,Job Bank#3102163,FALSE,recruitment.rcatsone@gmail.com,
42100867,https://www.jobbank.gc.ca/jobsearch/jobposting/42100867,pharmacy technical assistant,2024-10-07,ONE MEDICAL PHARMACY,,North York,ON,22,40 to 44 hours per month,Permanent employmentFull time,Job Bank#3105898,FALSE,rfernan777@gmail.com,
42075682,https://www.jobbank.gc.ca/jobsearch/jobposting/42075682,landscape worker,2024-10-04,Prescott Russell Paving & Interlock inc,,Plantagenet,ON,19,44 hours per week,Term or contractFull time,Job Bank#3106047,FALSE,recrutement@arimecanada.com,
42130505,https://www.jobbank.gc.ca/jobsearch/jobposting/42130505,bookkeeper,2024-10-10,Hampton Inn,,Mississauga,ON,25.25,30 hours per week,Permanent employmentFull time,Job Bank#3113658,FALSE,hampton.mississauga@yahoo.com,
42133345,https://www.jobbank.gc.ca/jobsearch/jobposting/42133345,user support technician,2024-10-10,BLUE AERO JOB SERVICES INC.,,Cambridge,ON,36.3,30 hours per week,Permanent employmentFull time,Job Bank#3113724,FALSE,applyblueaerojob@gmail.com,
42062991,https://www.jobbank.gc.ca/jobsearch/jobposting/42062991,office administrator,2024-10-03,Smart Kitchen Tech Inc,,Timmins,ON,50,40 hours per week,Permanent employmentFull time,Job Bank#3104510,FALSE,amayarestaurantsto@gmail.com,
42099145,https://www.jobbank.gc.ca/jobsearch/jobposting/42099145,office supervisor,2024-10-07,Universal Misting Systems Inc,,Scarborough,ON,32,30 hours per week,Permanent employmentFull time,Job Bank#3106166,FALSE,hr.universalmisitingsystems@gmail.com,
42120066,https://www.jobbank.gc.ca/jobsearch/jobposting/42120066,registered physiotherapist,2024-10-09,Whitby Physiotherapy and Rehabilitation Centre,,Whitby,ON,35,16 to 30 hours per week,Permanent employmentPart time leading to full time,Job Bank#3112015,FALSE,lisseth@whitbyphysio.com,
42079090,https://www.jobbank.gc.ca/jobsearch/jobposting/42079090,bakery supervisor,2024-10-04,Daan Go Cake Lab,http://www.daango.com,Scarborough,ON,28.5,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3105545,FALSE,daangocakelab.resume@outlook.com,re*****@gmail.com
42133341,https://www.jobbank.gc.ca/jobsearch/jobposting/42133341,chef,2024-10-10,Rustica Pizza Vino Inc.,http://www.rusticapizzavino.com,Orillia,ON,28.5,35 to 44 hours per week,Permanent employmentFull time,Job Bank#3114558,FALSE,work@rusticapizzavino.com,
42100862,https://www.jobbank.gc.ca/jobsearch/jobposting/42100862,rope access technician (RAT),2024-10-07,MR. SQUEEGEE WINDOW CLEANING  inc,,Concord,ON,33,33 hours per week,Permanent employmentFull time,Job Bank#3108871,FALSE,mrsqueegee2000@yahoo.ca,
42086292,https://www.jobbank.gc.ca/jobsearch/jobposting/42086292,administrative assistant,2024-10-05,Nuage Digital Edge Inc.,https://nuagedigitaledge.com/,Etobicoke,ON,28.39,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3107612,FALSE,career@nuagedigitaledge.com,
42133346,https://www.jobbank.gc.ca/jobsearch/jobposting/42133346,automotive mechanical repairer,2024-10-10,Upper Brant Automotive,http://www.upperbrantauto.com,Burlington,ON,29,35 to 44 hours per week,Permanent employmentFull time,Job Bank#3114560,FALSE,upperbrantautojobs@gmail.com,
42118195,https://www.jobbank.gc.ca/jobsearch/jobposting/42118195,jeweller,2024-10-09,New Ranganas Jewellery,,Scarborough,ON,28.5,37.5 hours per week,Permanent employmentFull time,Job Bank#3111942,FALSE,kprranga@hotmail.com,kp*****@hotmail.com
42061936,https://www.jobbank.gc.ca/jobsearch/jobposting/42061936,bookkeeping clerk,2024-10-02,Tiny Hoppers - Barrie,,Barrie,ON,25.25,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3103905,FALSE,jobsbarrietinyhoppers@gmail.com,
42130528,https://www.jobbank.gc.ca/jobsearch/jobposting/42130528,administrative planning officer,2024-10-10,CPA Solutions LLP,http://cpasolutions.ca,Etobicoke,ON,"50,000",35 hours per week,Permanent employmentFull time,Job Bank#3113678,FALSE,info@cpasolutions.ca,
42061953,https://www.jobbank.gc.ca/jobsearch/jobposting/42061953,digital media designer,2024-10-02,Vibrant Solutions Inc.,,Brampton,ON,34,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3103913,FALSE,vibrantsolutions.software@gmail.com,
42079081,https://www.jobbank.gc.ca/jobsearch/jobposting/42079081,administrative assistant,2024-10-04,JUJU GROOMS,,Toronto,ON,29,30 hours per week,Permanent employmentFull time,Job Bank#3106836,FALSE,jujugrooms.operations@gmail.com,
42099176,https://www.jobbank.gc.ca/jobsearch/jobposting/42099176,marketing coordinator,2024-10-07,HARWINS IMMIGRATION SOLUTIONS INC.,,Brampton,ON,32.35,30 hours per week,Permanent employmentFull time,Job Bank#3106231,FALSE,harwinimmigration@gmail.com,
42132142,https://www.jobbank.gc.ca/jobsearch/jobposting/42132142,"carpenter, interior finish",2024-10-10,Total Home Centre Inc.,,Sudbury,ON,25,40 hours per week,Permanent employmentFull time,Job Bank#3114287,FALSE,denis@totalhomecentre.com,
42141507,https://www.jobbank.gc.ca/jobsearch/jobposting/42141507,kitchen supervisor,2024-10-11,Minami Restaurant Toronto,,Toronto,ON,17.2,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3115258,FALSE,resumes@aburirestaurants.com,
42099206,https://www.jobbank.gc.ca/jobsearch/jobposting/42099206,tour guide supervisor,2024-10-07,Confundrum Escape Rooms,http://confundrumescaperooms.com,Burlington,ON,20,38 to 50 hours per week,Permanent employmentFull time,Job Bank#3108901,FALSE,mail@confundrumescaperooms.com,
42130519,https://www.jobbank.gc.ca/jobsearch/jobposting/42130519,personal support worker - home support,2024-10-10,Right at Home Mississauga North In Home Care and Assistance,https://www.rightathomecanada.com/mississauga,Mississauga,ON,19,40 hours per week,Permanent employmentFull time,Job Bank#3113672,FALSE,rahcareersmn@rightathomecanada.com,
42061187,https://www.jobbank.gc.ca/jobsearch/jobposting/42061187,automotive technician - electrical and electronic systems,2024-10-02,YORK ELECTRONICS,,St. Thomas,ON,20.95,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3102728,FALSE,careers@yorkelec.com,
42099009,https://www.jobbank.gc.ca/jobsearch/jobposting/42099009,restaurant manager,2024-10-07,Saffron Indian Restaurant & Bar,http://www.saffroncambridge.ca,Cambridge,ON,28.5,30 to 35 hours per week,Permanent employmentFull time,Job Bank#3108826,FALSE,kulkopila@gmail.com,
42075965,https://www.jobbank.gc.ca/jobsearch/jobposting/42075965,marketing specialist,2024-10-04,CREATIVE HAWKS MARKETING INC.,,North York,ON,33,40 hours per week,Permanent employmentFull time,Job Bank#3106077,FALSE,jobsatcreativehawks@gmail.com,
42140994,https://www.jobbank.gc.ca/jobsearch/jobposting/42140994,restaurant supervisor,2024-10-11,COFFEE CULTURE CAFE & EATERY,,Scarborough,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3115443,FALSE,hr.kplaha@gmail.com,
42141511,https://www.jobbank.gc.ca/jobsearch/jobposting/42141511,general farm worker,2024-10-11,Yen Wo Enterprise Inc,,Newmarket,ON,17.2,42 to 72 hours per week,Seasonal employmentFull time,Job Bank#3115716,FALSE,yenwoenterprise@gmail.com,
42133338,https://www.jobbank.gc.ca/jobsearch/jobposting/42133338,baker,2024-10-10,Alnejmah Fine Foods,https://alnejmahfoods.com/,Mississauga,ON,20,40 to 50 hours per week,Term or contractFull time,Job Bank#3112545,FALSE,alnejmah@alnejmahfoods.com,
42061951,https://www.jobbank.gc.ca/jobsearch/jobposting/42061951,office administrative assistant,2024-10-02,Vibrant Solutions Inc.,,Brampton,ON,26.5,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3103909,FALSE,vibrantsolutions.software@gmail.com,
42111657,https://www.jobbank.gc.ca/jobsearch/jobposting/42111657,event planner,2024-10-08,Jokers Theatre and Comedy Club,http://www.jokers.ca,Richmond Hill,ON,26.1,30 hours per week,Permanent employmentFull time,Job Bank#3110129,FALSE,jokerstheatre115@gmail.com,
42110414,https://www.jobbank.gc.ca/jobsearch/jobposting/42110414,"manager, retail sales",2024-10-08,Harvey’s & Swiss Chalet,,Timmins,ON,39.5,40 hours per week,Permanent employmentFull time,Job Bank#3110691,FALSE,harveyswisschalet@gmail.com,
42110703,https://www.jobbank.gc.ca/jobsearch/jobposting/42110703,welder,2024-10-08,PARADIGM AUTO SERVICES,,Cambridge,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3109672,FALSE,paradigmautoservice@gmail.com,
42100819,https://www.jobbank.gc.ca/jobsearch/jobposting/42100819,restaurant manager,2024-10-07,Harvey's 2721,https://www.harveys.ca/,Hamilton,ON,28.5,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3106858,FALSE,harveyshamilton@gmail.com,
42069734,https://www.jobbank.gc.ca/jobsearch/jobposting/42069734,restaurant manager,2024-10-03,The Greek Freak,,Ajax,ON,28.5,35 hours per week,Permanent employmentFull time,Job Bank#3102642,FALSE,thegreekfreakajax@yahoo.com,
42141514,https://www.jobbank.gc.ca/jobsearch/jobposting/42141514,"general manager, sales - trade, broadcasting and other services",2024-10-11,BE UNSTOPABLE CONSULTING INC.,,Mississauga,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3115719,FALSE,info@beunstopable.com,
42079076,https://www.jobbank.gc.ca/jobsearch/jobposting/42079076,construction labourer,2024-10-04,B-Town Renovation & Concrete,,Brampton,ON,28.5,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3096854,FALSE,btownrenovators@gmail.com,
42099117,https://www.jobbank.gc.ca/jobsearch/jobposting/42099117,kitchen helper,2024-10-07,FAT BASTARD BURRITO,,Stoney Creek,ON,28.4,35 hours per week,Permanent employmentFull time,Job Bank#3106138,FALSE,fatbastard_hamilton@proton.me,
42110090,https://www.jobbank.gc.ca/jobsearch/jobposting/42110090,administrative assistant,2024-10-08,London Glass and Mirror Company Limited,http://www.londonglassandmirror.com/,London,ON,29,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3110681,FALSE,finance@londonglassandmirror.com,
42079095,https://www.jobbank.gc.ca/jobsearch/jobposting/42079095,head baker,2024-10-04,The Cupcake Lounge,https://thecupcakelounge.com/,Ottawa,ON,25,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3106850,FALSE,jobs.thecupcakelounge@gmail.com,
42141513,https://www.jobbank.gc.ca/jobsearch/jobposting/42141513,restaurant manager,2024-10-11,TIM HORTONS #164/2035,,Stoney Creek,ON,20,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3114018,FALSE,lenkaresumes@gmail.com,
42133337,https://www.jobbank.gc.ca/jobsearch/jobposting/42133337,food service supervisor,2024-10-10,TIKKA LOUNGE,https://tikkalounge.ca,Brampton,ON,28.4,30 to 44 hours per week,Permanent employmentFull time,Job Bank#3114554,FALSE,loungetikka@gmail.com,
42099150,https://www.jobbank.gc.ca/jobsearch/jobposting/42099150,retail store supervisor,2024-10-07,9354-8386 QUEBEC INC.,,Mississauga,ON,28.4,35 hours per week,Permanent employmentFull time,Job Bank#3108854,FALSE,info@mhrac.ca,
42085945,https://www.jobbank.gc.ca/jobsearch/jobposting/42085945,computer programmer,2024-10-05,Artistic Landscaping Inc,http://www.artisticland.com,Waterloo,ON,17.2,40 hours per week,Permanent employmentFull time,Job Bank#3107565,FALSE,jobs@artisticland.com,
42130523,https://www.jobbank.gc.ca/jobsearch/jobposting/42130523,bookkeeper,2024-10-10,New Top Kitchen Cabinet,https://newtopkitchen.com,Brampton,ON,30,30 hours per week,Permanent employmentFull time,Job Bank#3113675,FALSE,sukhpaldulku@gmail.com,
42141523,https://www.jobbank.gc.ca/jobsearch/jobposting/42141523,data administrator,2024-10-11,ONTARIO DIAGNOSTIC CENTRE 71 KING,https://www.ontdc.com,Mississauga,ON,43,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3115264,FALSE,jobsodc71@gmail.com,
42133335,https://www.jobbank.gc.ca/jobsearch/jobposting/42133335,general labourer - farm,2024-10-10,Great Lakes Greenhouses Inc.,,Leamington,ON,17.2,30 to 60 hours per week,Permanent employmentFull time,Job Bank#3113706,FALSE,hr@greatlakesg.com,
42100901,https://www.jobbank.gc.ca/jobsearch/jobposting/42100901,"heating, ventilating and air conditioning technician",2024-10-07,Blue sky comfort care Inc,http://www.bluskycomfortcare.ca,Richmond Hill,ON,28.4,40 hours per week,Permanent employmentFull time,Job Bank#3108027,FALSE,info@blueskycc.ca,
42086442,https://www.jobbank.gc.ca/jobsearch/jobposting/42086442,shift manager - fast food restaurant,2024-10-05,NEW CITY PIZZA,http://newcitypizza.ca/,Brampton,ON,17.2,40 hours per week,Permanent employmentFull time,Job Bank#3107637,FALSE,newcitypizzajobs@gmail.com,
42130509,https://www.jobbank.gc.ca/jobsearch/jobposting/42130509,administrative assistant,2024-10-10,Chandni Victoria Convention Centre,,Mississauga,ON,26,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3112043,FALSE,hr.chandnivictoria@gmail.com,
42061964,https://www.jobbank.gc.ca/jobsearch/jobposting/42061964,child caregiver - private home,2024-10-02,11021109 CANADA INC.,,Windsor,ON,20,35 hours per week,Permanent employmentFull time,Job Bank#3103928,FALSE,nikshama05@gmail.com,
42100872,https://www.jobbank.gc.ca/jobsearch/jobposting/42100872,"operations manager - trade, broadcasting and other services",2024-10-07,Marsim Auto Group,http://www.torontohyundai.com,York,ON,62,30 hours per week,Permanent employmentFull time,Job Bank#3109508,FALSE,jobs@torontohyundai.com,
42061184,https://www.jobbank.gc.ca/jobsearch/jobposting/42061184,"driver, school bus",2024-10-02,Leuschen Transportation,https://ridestc.com,Sudbury,ON,24,15 to 30 hours per week,Permanent employmentPart time,Job Bank#3103352,FALSE,cbreault@ridestc.com,
42130495,https://www.jobbank.gc.ca/jobsearch/jobposting/42130495,carpenter,2024-10-10,GB Contracting,http://www.gb-contracting.ca,Brampton,ON,30,35 hours per week,Permanent employmentFull time,Job Bank#3113645,FALSE,gbcontractingjobs1@gmail.com,
42141528,https://www.jobbank.gc.ca/jobsearch/jobposting/42141528,car mechanic,2024-10-11,NEW GOLDEN AUTO SERVICE,,Hamilton,ON,25,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3115684,FALSE,safeerawan212@gmail.com,
42102118,https://www.jobbank.gc.ca/jobsearch/jobposting/42102118,truck driver,2024-10-07,Canada Cartage System LP,http://www.canadacartage.com/careers/job-board/,Oshawa,ON,24.2,40 to 60 hours per week,Permanent employmentFull time,Job Bank#3107175,FALSE,Not found,
